Wavenumber,sa22088.11,sa22086.11,sa22084.01,sa22078.01,sa22080.11,sa22075.01,sa22072.01,sa22069.01,sa22086.01,sa22088.01,sa22083.01,sa22077.01,sa22080.01,sa22074.01,sa22071.01,sa22068.01,sa22089.01,sa22084.06,sa22087.01,sa22078.06,sa22080.16,sa22075.06,sa22069.06,sa22072.06,sa22088.06,sa22086.06,sa22083.06,sa22080.06,sa22077.06,sa22074.06,sa22071.06,sa22068.06
650.612,0.110411,0.147157,0.108482,0.126352,0.107174,0.113945,0.109101,0.0848143,0.191443,0.11413,0.123027,0.160416,0.179682,0.157427,0.135318,0.123133,0.112959,0.142066,0.162787,0.162135,0.177447,0.190085,0.171184,0.110947,0.11226,0.192709,0.1305,0.143238,0.17159,0.157191,0.114144,0.0832499
652.476,0.109548,0.148023,0.107747,0.125365,0.108685,0.115777,0.10814,0.0852306,0.193006,0.112772,0.121765,0.158885,0.181386,0.157548,0.134351,0.123126,0.112701,0.140728,0.164791,0.161631,0.178875,0.191952,0.1735,0.110816,0.11117,0.19576,0.129834,0.144835,0.170506,0.157038,0.112926,0.0838757
654.341,0.108585,0.149497,0.106814,0.124435,0.110074,0.117383,0.107536,0.0855538,0.194653,0.111645,0.120634,0.157223,0.182386,0.158043,0.133007,0.123168,0.111921,0.139492,0.167462,0.160461,0.181184,0.193411,0.175254,0.10995,0.110871,0.198382,0.129296,0.145648,0.169975,0.157392,0.112018,0.0832377
656.205,0.106523,0.151893,0.105285,0.123523,0.110167,0.118013,0.106239,0.0851284,0.195778,0.109818,0.119019,0.155482,0.182769,0.157879,0.131077,0.12199,0.110059,0.137748,0.169609,0.158332,0.18227,0.195124,0.175057,0.107904,0.109323,0.200684,0.127914,0.145692,0.168228,0.156498,0.109856,0.0813541
658.069,0.105253,0.15516,0.103798,0.123915,0.111308,0.118709,0.105205,0.0857811,0.198573,0.107868,0.117931,0.154327,0.183766,0.157573,0.129999,0.121271,0.108587,0.136545,0.172772,0.157014,0.183104,0.197552,0.175769,0.106411,0.107317,0.204618,0.126033,0.146119,0.166587,0.156262,0.10809,0.0805181
659.933,0.104448,0.158246,0.102355,0.124448,0.113143,0.120021,0.104197,0.0867966,0.201702,0.106685,0.117046,0.152962,0.185161,0.157924,0.129505,0.121248,0.106754,0.135996,0.177398,0.156306,0.185297,0.199944,0.178394,0.105383,0.105775,0.208515,0.124521,0.147394,0.165701,0.157654,0.107092,0.0808028
661.797,0.102751,0.160841,0.10142,0.123383,0.113648,0.121689,0.10227,0.0867057,0.204621,0.105506,0.115549,0.151821,0.186073,0.157785,0.128093,0.120188,0.104973,0.134504,0.18133,0.155015,0.188179,0.202955,0.18134,0.103579,0.104376,0.212421,0.123351,0.148733,0.164678,0.158001,0.105614,0.0796287
663.662,0.100775,0.164435,0.100159,0.121318,0.114138,0.123752,0.100388,0.0866449,0.208739,0.104513,0.114099,0.150852,0.187839,0.157297,0.12692,0.119636,0.103976,0.132542,0.186566,0.152841,0.191032,0.20692,0.184544,0.102342,0.102994,0.217955,0.122304,0.15135,0.16359,0.157916,0.104861,0.0786896
665.526,0.101048,0.168617,0.0996992,0.120971,0.115585,0.127153,0.100623,0.0871821,0.213336,0.104343,0.11385,0.15008,0.190436,0.157586,0.126048,0.120383,0.103692,0.132417,0.19218,0.152221,0.193468,0.210193,0.186878,0.101755,0.101766,0.223642,0.121362,0.153334,0.161691,0.157871,0.10344,0.078728
667.39,0.0978308,0.171429,0.0967786,0.117134,0.113708,0.127642,0.0976621,0.0842167,0.215719,0.100478,0.11078,0.146336,0.189648,0.15555,0.122117,0.117659,0.101264,0.130484,0.197522,0.149439,0.195518,0.213657,0.188389,0.0993989,0.0998411,0.231049,0.119468,0.154682,0.159709,0.15824,0.101347,0.0780787
669.254,0.101015,0.188891,0.100597,0.119969,0.119669,0.13532,0.100023,0.0886689,0.228052,0.103596,0.113956,0.148773,0.198121,0.161087,0.124822,0.120503,0.103463,0.1325,0.212558,0.150117,0.205364,0.226032,0.198211,0.101151,0.101184,0.247066,0.120359,0.16105,0.161003,0.162437,0.102891,0.0791558
671.119,0.0980959,0.192309,0.097441,0.116829,0.117753,0.134588,0.0967067,0.0861738,0.228194,0.101068,0.110781,0.146193,0.197684,0.158433,0.121943,0.118505,0.0998034,0.128538,0.213666,0.146603,0.20421,0.226372,0.197897,0.0982084,0.0976702,0.248579,0.117035,0.160052,0.157477,0.159956,0.100796,0.0772245
672.983,0.096388,0.196657,0.0953814,0.114275,0.116751,0.136033,0.0950806,0.0842037,0.229608,0.0993858,0.108821,0.144829,0.197667,0.156776,0.120123,0.117766,0.0978143,0.126573,0.216249,0.145475,0.204941,0.227926,0.19841,0.0966566,0.0966434,0.251942,0.115522,0.159762,0.155807,0.159138,0.0994746,0.0763344
674.847,0.0956008,0.205919,0.0940631,0.113204,0.117091,0.139163,0.0944134,0.0839712,0.233033,0.0980086,0.106658,0.14305,0.1988,0.156775,0.118529,0.117536,0.0965839,0.124777,0.222019,0.144442,0.208108,0.231182,0.200692,0.0951204,0.0960803,0.256395,0.113968,0.159522,0.154644,0.159864,0.0973812,0.0755484
676.711,0.0929471,0.215787,0.0916827,0.110478,0.116804,0.141257,0.09223,0.0832318,0.236829,0.0951,0.104047,0.1402,0.199349,0.156194,0.116303,0.116115,0.0940913,0.121957,0.228569,0.141718,0.211642,0.235081,0.203271,0.0925904,0.094395,0.262459,0.111398,0.159954,0.152633,0.159363,0.095052,0.0742601
678.575,0.091414,0.226541,0.0903542,0.10798,0.117966,0.145187,0.090939,0.0832293,0.240497,0.0934465,0.103736,0.138912,0.201062,0.156078,0.115099,0.115798,0.0919292,0.120985,0.235628,0.139798,0.215218,0.240566,0.206186,0.0910548,0.0925154,0.270024,0.109646,0.161709,0.150856,0.159422,0.0934425,0.0736461
680.44,0.0898596,0.233766,0.0882778,0.104833,0.118698,0.148074,0.0895327,0.0827301,0.241649,0.0919956,0.102697,0.137182,0.201919,0.155635,0.113937,0.115412,0.0901245,0.120011,0.239565,0.138529,0.217089,0.243739,0.207825,0.0894847,0.090249,0.274396,0.108642,0.162543,0.149659,0.159765,0.0916454,0.0733535
682.304,0.0880383,0.235647,0.0862765,0.102975,0.119039,0.148647,0.0870268,0.0817328,0.241953,0.0897097,0.100788,0.134682,0.202015,0.155194,0.111856,0.114281,0.0882026,0.11766,0.239995,0.136279,0.216746,0.243788,0.208626,0.0871497,0.0883146,0.274739,0.106711,0.162488,0.148134,0.1594,0.089006,0.0727037
684.168,0.0862482,0.237523,0.0849709,0.101803,0.119442,0.148712,0.0846593,0.0812101,0.243039,0.0872789,0.0990738,0.133151,0.202159,0.154899,0.109549,0.11344,0.0862486,0.116443,0.241029,0.13465,0.21698,0.243755,0.209063,0.0848899,0.0863856,0.276363,0.105045,0.162736,0.146577,0.159915,0.0870581,0.0721469
686.032,0.0846942,0.241263,0.0837761,0.100084,0.12009,0.150562,0.0834454,0.0821368,0.245627,0.0860244,0.0979682,0.132894,0.203273,0.155476,0.108594,0.113958,0.0848363,0.11621,0.243375,0.13408,0.219109,0.245652,0.21034,0.0835782,0.0844413,0.278861,0.103917,0.163614,0.145451,0.159958,0.0863121,0.0723382
687.896,0.0827137,0.247739,0.0821306,0.0986122,0.121142,0.153412,0.0821751,0.0828869,0.248705,0.0852086,0.0976617,0.131754,0.204656,0.15504,0.108563,0.113819,0.0832877,0.115554,0.247293,0.133001,0.221419,0.249328,0.212772,0.082716,0.083006,0.28349,0.103011,0.165095,0.14417,0.160235,0.0851477,0.0727924
689.761,0.081106,0.256686,0.080858,0.0978438,0.122996,0.156372,0.0810483,0.0834057,0.252186,0.084295,0.0971511,0.130671,0.206508,0.155234,0.108174,0.11331,0.0814431,0.115237,0.254164,0.131167,0.224575,0.254049,0.215808,0.0820836,0.0813097,0.291193,0.10229,0.166053,0.143488,0.161053,0.0833429,0.0725887
691.625,0.0793603,0.268005,0.0792585,0.0958254,0.124489,0.160347,0.0793232,0.0833544,0.256694,0.0826277,0.0954524,0.129929,0.208092,0.155775,0.107379,0.113549,0.0800189,0.114072,0.263495,0.129643,0.228728,0.259373,0.219685,0.0809212,0.0798374,0.301414,0.101194,0.167583,0.142681,0.162371,0.0817558,0.0714698
693.489,0.0782997,0.282452,0.0778231,0.0939853,0.125984,0.1657,0.0778997,0.0829471,0.262656,0.0813212,0.0944888,0.129192,0.210659,0.155664,0.106779,0.113448,0.0791481,0.112802,0.27425,0.128947,0.233481,0.266182,0.224711,0.079611,0.0789604,0.312451,0.0999441,0.169764,0.140803,0.163795,0.0805116,0.0705114
695.353,0.0778156,0.300239,0.0770777,0.09295,0.127022,0.170496,0.0770555,0.0830137,0.269763,0.0806194,0.0941875,0.128718,0.213635,0.157112,0.106491,0.113021,0.0785513,0.112625,0.286928,0.128491,0.239209,0.274858,0.229891,0.0791037,0.0781621,0.325548,0.0991414,0.17248,0.139662,0.164903,0.0798262,0.0701928
697.218,0.0775872,0.320309,0.0770144,0.0921884,0.127815,0.175844,0.0768082,0.0825814,0.277709,0.0803265,0.0938415,0.128456,0.216818,0.158083,0.105718,0.113134,0.0787193,0.112719,0.30035,0.12782,0.245903,0.284801,0.23612,0.0786722,0.0776088,0.33969,0.099254,0.176147,0.139517,0.166064,0.0795851,0.0698871
699.082,0.0771256,0.343028,0.0768015,0.0916296,0.128942,0.182721,0.0769834,0.0810997,0.28737,0.0806424,0.0938983,0.12786,0.221518,0.158121,0.105442,0.113053,0.0790556,0.112569,0.316223,0.127256,0.253808,0.295603,0.242773,0.0786263,0.0772041,0.356769,0.0994037,0.180668,0.139116,0.16719,0.0795652,0.0694005
700.946,0.0765942,0.364219,0.0765567,0.0907755,0.129766,0.188582,0.076795,0.0805105,0.295521,0.0803544,0.0937882,0.12757,0.225268,0.158808,0.105168,0.112483,0.078426,0.111586,0.331959,0.126477,0.261032,0.305538,0.248718,0.078682,0.0771413,0.374227,0.0984839,0.184148,0.138437,0.16763,0.0798567,0.0691331
702.81,0.076658,0.382834,0.0765004,0.0901939,0.130955,0.19293,0.0766009,0.080283,0.303297,0.0804866,0.0934745,0.127709,0.228208,0.159296,0.10474,0.111476,0.0778734,0.110963,0.346561,0.126104,0.26722,0.314467,0.254484,0.0787988,0.0772736,0.391124,0.0982434,0.18713,0.138259,0.168921,0.0800851,0.0689785
704.674,0.077016,0.4,0.0767182,0.0906007,0.131799,0.197264,0.0770536,0.0802695,0.310984,0.0806483,0.0934768,0.127452,0.231523,0.159437,0.10452,0.111234,0.0782117,0.110378,0.360224,0.125373,0.272058,0.322809,0.260103,0.079008,0.0771305,0.405724,0.0986502,0.190115,0.137738,0.169891,0.0797938,0.0686083
706.539,0.0764509,0.416335,0.0763356,0.0900327,0.131894,0.201265,0.0767303,0.0793954,0.3183,0.0796161,0.0929425,0.126369,0.233673,0.158805,0.1037,0.110409,0.0778273,0.108948,0.373887,0.124146,0.276603,0.330115,0.264684,0.0783877,0.0767733,0.42064,0.0971905,0.193018,0.136584,0.169261,0.0794276,0.0672699
708.403,0.0756924,0.431786,0.0755221,0.0890726,0.131982,0.205138,0.0759037,0.0779354,0.325782,0.0783848,0.0917191,0.12519,0.235535,0.157199,0.10272,0.109012,0.0770247,0.108282,0.385028,0.123523,0.281476,0.336677,0.268592,0.0777879,0.0762894,0.435287,0.0961849,0.194966,0.135797,0.168221,0.0786324,0.0655926
710.267,0.0758195,0.449228,0.0748187,0.0887782,0.131815,0.209037,0.0753482,0.0771115,0.33359,0.0782725,0.0910524,0.124426,0.237921,0.156048,0.10282,0.10825,0.0766568,0.107947,0.395164,0.12368,0.286189,0.34341,0.272386,0.0778576,0.0762206,0.448792,0.0958354,0.196362,0.135498,0.167751,0.0783476,0.0646601
712.131,0.0755488,0.464584,0.0742029,0.0875971,0.131251,0.212302,0.0744248,0.0759728,0.339307,0.0781698,0.0905859,0.12353,0.239299,0.15498,0.102618,0.107115,0.0758822,0.10698,0.404839,0.123436,0.287599,0.347517,0.274712,0.0771459,0.0755289,0.459175,0.0949901,0.196735,0.134574,0.166711,0.0777906,0.0642073
713.996,0.0742923,0.478234,0.0734999,0.0862922,0.130268,0.215451,0.0732179,0.0750257,0.345013,0.0776935,0.0899455,0.122754,0.239714,0.153692,0.101629,0.10556,0.0751276,0.106297,0.416166,0.12201,0.289548,0.351226,0.276591,0.0759756,0.074357,0.47004,0.0939848,0.197255,0.133568,0.165704,0.0770963,0.0640671
715.86,0.0730451,0.495612,0.0726881,0.0858559,0.130093,0.219993,0.072237,0.0744611,0.351602,0.0772673,0.0897649,0.122056,0.240201,0.152815,0.10052,0.105258,0.0744748,0.105943,0.427161,0.120841,0.292116,0.356734,0.279091,0.0752478,0.0736628,0.481623,0.0928646,0.198037,0.132923,0.164803,0.0763288,0.0637365
717.724,0.072111,0.518198,0.0717177,0.0850585,0.129136,0.224511,0.0717338,0.0732104,0.357617,0.076791,0.0893296,0.121434,0.240467,0.151449,0.0998609,0.104334,0.0737111,0.105539,0.438236,0.120589,0.293056,0.361803,0.281903,0.0748022,0.0732667,0.492689,0.0921432,0.198175,0.132436,0.162515,0.0754497,0.0632528
719.588,0.0722449,0.539179,0.0717499,0.0858361,0.126194,0.226853,0.0725796,0.0719024,0.36177,0.0768142,0.0890629,0.122105,0.239869,0.149132,0.100588,0.102569,0.0743371,0.106003,0.447464,0.121138,0.291101,0.361921,0.28131,0.0752143,0.0735411,0.500938,0.092439,0.197539,0.132832,0.158971,0.0757261,0.0636164
721.452,0.0733636,0.55217,0.0730622,0.0876736,0.121374,0.225952,0.0736297,0.0702087,0.361931,0.0779639,0.0901565,0.12366,0.235461,0.145469,0.101928,0.100753,0.0758508,0.106479,0.449485,0.122293,0.283395,0.355039,0.276028,0.0762654,0.0747675,0.504218,0.0933223,0.194256,0.133722,0.154237,0.077142,0.0638373
723.317,0.0752031,0.546902,0.0748446,0.0899121,0.114836,0.220081,0.0751769,0.0675742,0.354454,0.0796895,0.091828,0.12502,0.226167,0.140503,0.103528,0.0983464,0.0774313,0.107473,0.438905,0.123241,0.269816,0.340051,0.264842,0.0780267,0.0766223,0.497264,0.0945155,0.18721,0.134998,0.146602,0.0789585,0.0638168
725.181,0.077767,0.515904,0.0767617,0.0928517,0.106215,0.207091,0.0774675,0.0641832,0.337454,0.0820504,0.0934335,0.126839,0.212522,0.133995,0.105157,0.0951974,0.0793771,0.108998,0.414544,0.125243,0.250507,0.316033,0.246485,0.0806582,0.0792606,0.476624,0.096241,0.176593,0.136618,0.136891,0.0818048,0.0633152
727.045,0.0814615,0.462293,0.0794641,0.0964535,0.096813,0.188168,0.0810719,0.0610014,0.31241,0.0854879,0.0958317,0.129435,0.195155,0.126497,0.107324,0.091977,0.082763,0.110522,0.37832,0.128241,0.226985,0.285828,0.223755,0.0835573,0.0828418,0.437627,0.0989459,0.163126,0.138968,0.127106,0.0849925,0.0633954
728.909,0.0858916,0.401039,0.0830366,0.0995629,0.0876585,0.167853,0.0846346,0.0576252,0.283326,0.0888286,0.0982825,0.132018,0.177299,0.118988,0.109857,0.088857,0.0871917,0.112087,0.334994,0.13114,0.201941,0.253223,0.199815,0.0867864,0.0864235,0.385765,0.101653,0.147382,0.141346,0.117618,0.0883596,0.063895
730.774,0.0893061,0.339055,0.0872648,0.101987,0.0791117,0.146743,0.0878952,0.0553746,0.254354,0.0920914,0.100766,0.134411,0.160995,0.11347,0.111946,0.0874009,0.0909469,0.113835,0.287268,0.133043,0.176914,0.219848,0.175536,0.0902845,0.0892706,0.329046,0.103785,0.13056,0.143236,0.109024,0.0913247,0.0644579
732.638,0.0909136,0.277388,0.0890936,0.103174,0.0705218,0.123792,0.0896451,0.0538218,0.225783,0.093405,0.101906,0.135327,0.146771,0.109183,0.11306,0.0863086,0.0928204,0.115399,0.239973,0.133885,0.153293,0.188187,0.152693,0.0925093,0.0909402,0.274046,0.10518,0.115147,0.14443,0.101344,0.0931708,0.0645884
734.502,0.0915206,0.218516,0.0891734,0.102624,0.0638519,0.101857,0.0899535,0.0529904,0.198168,0.0932621,0.102147,0.135675,0.135285,0.106274,0.113906,0.0851599,0.0925171,0.116172,0.196866,0.134558,0.133956,0.161456,0.133492,0.0927925,0.0911508,0.226324,0.105617,0.103208,0.144784,0.0948215,0.0933972,0.0650943
736.366,0.0897686,0.167877,0.0882036,0.100838,0.0593888,0.0830318,0.0888043,0.0519208,0.172599,0.0916713,0.101572,0.13575,0.125353,0.104377,0.113846,0.0848043,0.0906687,0.11608,0.161318,0.134615,0.119544,0.140825,0.118297,0.0919487,0.0897727,0.189426,0.104648,0.0944727,0.144555,0.0904505,0.0915943,0.0658798
738.23,0.0872334,0.130283,0.0868004,0.0996754,0.0576512,0.0700854,0.0873093,0.0527589,0.153836,0.0892907,0.10095,0.135306,0.119738,0.104836,0.113222,0.0857283,0.0886384,0.115898,0.135933,0.13359,0.111003,0.127442,0.108806,0.090562,0.0872388,0.163901,0.103831,0.0901544,0.144029,0.0898133,0.0899059,0.0667159
740.095,0.0852921,0.107037,0.0858483,0.0985975,0.0594488,0.0634907,0.0859644,0.0558466,0.14481,0.08726,0.100825,0.135061,0.119383,0.107801,0.112866,0.08767,0.0865509,0.116557,0.121317,0.133477,0.108681,0.122217,0.106357,0.0892378,0.0851763,0.149001,0.103809,0.0910641,0.14426,0.0928899,0.0890632,0.0680288
741.959,0.0826877,0.0965911,0.0843054,0.0972594,0.0631092,0.0621479,0.0841307,0.0590665,0.142969,0.0854725,0.100313,0.135266,0.121658,0.110845,0.112328,0.0894611,0.0842174,0.11723,0.116293,0.133694,0.110907,0.122877,0.109001,0.0877302,0.0832022,0.142674,0.103506,0.0935941,0.144215,0.0971618,0.0868178,0.0686773
743.823,0.0795286,0.0946846,0.0818676,0.0963648,0.0667975,0.0641681,0.0815999,0.0612913,0.14459,0.0829737,0.0996225,0.135445,0.125282,0.113372,0.112027,0.0905717,0.0813406,0.117615,0.117549,0.13266,0.115153,0.12582,0.112723,0.0859092,0.080491,0.142955,0.102934,0.0961777,0.14366,0.100891,0.0841804,0.068497
745.687,0.0769301,0.0979397,0.0802982,0.0960693,0.0705091,0.068111,0.0796579,0.063132,0.148367,0.0804157,0.0989767,0.135723,0.129668,0.116048,0.111757,0.0916299,0.0788305,0.117908,0.121555,0.132168,0.120445,0.131127,0.116799,0.0840978,0.0780295,0.146632,0.103,0.0998664,0.143752,0.104733,0.082275,0.0689049
747.551,0.0745134,0.102041,0.0788086,0.0948413,0.0732779,0.0715841,0.0773403,0.0640586,0.152516,0.0782277,0.0977206,0.13555,0.133217,0.117702,0.111057,0.0923295,0.0767419,0.118238,0.125464,0.132303,0.124999,0.136736,0.120654,0.0820413,0.0758023,0.150665,0.102892,0.102702,0.143642,0.107847,0.0807843,0.0694791
749.416,0.0728974,0.105879,0.0775835,0.0939583,0.0753781,0.0743398,0.0753024,0.0646964,0.15628,0.076807,0.097125,0.135599,0.135909,0.119606,0.110393,0.0932342,0.0750466,0.118265,0.129503,0.132742,0.128847,0.140996,0.124543,0.0805433,0.0740296,0.155022,0.10199,0.104874,0.14357,0.110045,0.0788592,0.0692879
751.28,0.0712588,0.10847,0.0761688,0.0939056,0.0766758,0.0759496,0.073597,0.0647058,0.159661,0.0748623,0.0963118,0.135758,0.137325,0.120948,0.109443,0.0934588,0.0731545,0.11763,0.133071,0.132531,0.132004,0.144486,0.127854,0.0791067,0.0723303,0.159252,0.100673,0.10716,0.144113,0.11185,0.0769266,0.0691767
753.144,0.069191,0.110647,0.0743797,0.094109,0.0775382,0.0773179,0.0717259,0.0650028,0.162865,0.0728037,0.0951575,0.13591,0.138381,0.121746,0.108007,0.0936922,0.0711539,0.11662,0.135957,0.13164,0.134897,0.147726,0.130032,0.0770472,0.0702912,0.163096,0.0999647,0.108685,0.144082,0.112817,0.0750245,0.0690468
755.008,0.0666888,0.112312,0.0720922,0.0941262,0.0782635,0.0790674,0.0697248,0.0651302,0.164902,0.0707508,0.0939926,0.135889,0.13974,0.122629,0.106935,0.0939953,0.0688051,0.115985,0.138941,0.131355,0.137666,0.151211,0.131155,0.0743877,0.0684218,0.166236,0.0993242,0.109269,0.143947,0.113945,0.0728156,0.0687855
756.873,0.0644279,0.114723,0.0702687,0.0943157,0.0790064,0.0809586,0.0680441,0.0648294,0.166493,0.0685945,0.0930576,0.136067,0.14144,0.123708,0.106366,0.0940234,0.0663873,0.116542,0.142329,0.132054,0.139972,0.154008,0.133125,0.0721997,0.0657755,0.168977,0.0985442,0.110559,0.144292,0.115449,0.070357,0.0685071
758.737,0.0632374,0.117765,0.0699758,0.0962046,0.080161,0.0826368,0.0668705,0.0653376,0.168167,0.067337,0.0931142,0.138066,0.143377,0.125084,0.106095,0.0938914,0.0648959,0.117873,0.144884,0.134315,0.141945,0.156779,0.135682,0.0718683,0.0638338,0.170713,0.098579,0.11248,0.146232,0.117041,0.0691104,0.0686029
760.601,0.0635077,0.12044,0.0704729,0.100776,0.0821326,0.0848314,0.0670658,0.0669341,0.169659,0.0676274,0.0945464,0.142609,0.144672,0.127176,0.107268,0.0950291,0.0647421,0.120113,0.146814,0.138425,0.144092,0.160297,0.137484,0.0723501,0.063958,0.172219,0.0998612,0.113627,0.150579,0.118787,0.0689381,0.0694267
762.465,0.0647802,0.12352,0.0723698,0.108213,0.084618,0.0864963,0.0690256,0.0688188,0.171292,0.0691939,0.0974406,0.1492,0.145813,0.129587,0.11034,0.0967391,0.0666749,0.124478,0.148602,0.144483,0.146085,0.163247,0.139239,0.0740901,0.0655641,0.174281,0.103322,0.114718,0.157601,0.12055,0.0704056,0.0706993
764.329,0.0688766,0.127422,0.0771567,0.118061,0.0863487,0.0881289,0.0728966,0.0699674,0.173093,0.0731771,0.10222,0.156911,0.147352,0.131668,0.114677,0.0973225,0.0707741,0.130473,0.151057,0.152359,0.148175,0.166045,0.141563,0.0779466,0.0695614,0.177269,0.108753,0.115547,0.165956,0.122157,0.0746533,0.0716606
766.194,0.0759528,0.130774,0.0837483,0.127794,0.0870058,0.0898142,0.078772,0.0690626,0.174201,0.0798543,0.108852,0.164169,0.148228,0.131272,0.11983,0.0964888,0.0772528,0.136975,0.15442,0.16066,0.149846,0.168341,0.142746,0.0838166,0.0760007,0.180838,0.115413,0.115651,0.1723,0.122379,0.0809604,0.0711967
768.058,0.0859743,0.134362,0.0929062,0.136771,0.0889313,0.0917979,0.0875416,0.0688799,0.176321,0.0894712,0.117869,0.171182,0.148531,0.129533,0.127036,0.0956134,0.0868582,0.144603,0.158285,0.167967,0.151585,0.170105,0.143793,0.0921319,0.0858039,0.184318,0.124433,0.116228,0.176869,0.121789,0.0898547,0.0708158
769.922,0.0982161,0.137352,0.104303,0.144655,0.0919759,0.0931092,0.0991281,0.0697818,0.177972,0.101062,0.128338,0.177359,0.148763,0.12683,0.13554,0.0950826,0.0985481,0.152893,0.160595,0.173864,0.15315,0.170437,0.144436,0.10356,0.0977318,0.186652,0.134575,0.116319,0.180514,0.120189,0.101897,0.0705672
771.786,0.111575,0.139436,0.117299,0.151067,0.0946645,0.0941437,0.111871,0.0702523,0.179099,0.113821,0.139205,0.182962,0.148966,0.124043,0.144248,0.0943798,0.111864,0.161282,0.161529,0.179446,0.153679,0.16977,0.144356,0.116136,0.110655,0.1883,0.145078,0.116175,0.183222,0.118442,0.115341,0.0700029
773.651,0.125465,0.140688,0.130472,0.156064,0.0966701,0.0943545,0.124504,0.0696013,0.180033,0.127157,0.148933,0.1876,0.148874,0.121919,0.152085,0.0930368,0.125989,0.168189,0.162348,0.183873,0.153459,0.16962,0.143913,0.128323,0.124555,0.188596,0.155298,0.116071,0.185628,0.116905,0.128947,0.0688724
775.515,0.139002,0.142132,0.141934,0.157581,0.0985461,0.0943491,0.136387,0.0681597,0.180736,0.140116,0.156188,0.189665,0.14833,0.119536,0.157235,0.0917058,0.139425,0.172138,0.16344,0.185968,0.153158,0.16921,0.143541,0.138811,0.137967,0.188482,0.162546,0.115585,0.186352,0.115376,0.141234,0.0672565
777.379,0.149656,0.144289,0.150331,0.154435,0.0995823,0.0950426,0.145522,0.0670559,0.181965,0.149943,0.160508,0.188031,0.147735,0.117219,0.159604,0.0902705,0.149588,0.172294,0.164392,0.184367,0.153126,0.168888,0.143197,0.146215,0.148433,0.18926,0.165892,0.115061,0.184645,0.114239,0.150255,0.0659196
779.243,0.153251,0.146818,0.15302,0.14674,0.0997607,0.0958053,0.148797,0.0661947,0.183272,0.15317,0.159677,0.181495,0.147083,0.115276,0.157627,0.0888584,0.152827,0.168699,0.165242,0.177878,0.153019,0.168715,0.143084,0.147493,0.152132,0.190216,0.164652,0.114578,0.179924,0.112607,0.153128,0.0645916
781.107,0.147495,0.149627,0.146953,0.134669,0.0987967,0.0958958,0.143289,0.0647808,0.182818,0.146978,0.151623,0.170488,0.145385,0.112475,0.149128,0.0872064,0.146297,0.161207,0.166299,0.166787,0.152519,0.168035,0.142317,0.14023,0.147098,0.191011,0.157129,0.113892,0.170874,0.110939,0.146987,0.062985
782.972,0.130861,0.152926,0.131694,0.119535,0.0968865,0.0965929,0.127593,0.0635317,0.180627,0.130524,0.13715,0.156808,0.143068,0.11006,0.135138,0.0856048,0.129972,0.149567,0.167831,0.152107,0.151934,0.16766,0.141437,0.125174,0.130878,0.191708,0.143451,0.113172,0.158587,0.109323,0.130526,0.0612324
784.836,0.107269,0.157372,0.110753,0.104111,0.0942149,0.0979324,0.106173,0.0624953,0.177355,0.108385,0.120376,0.141598,0.140862,0.10871,0.119709,0.0849154,0.108189,0.136383,0.169962,0.136736,0.151592,0.167485,0.141323,0.106056,0.107753,0.192985,0.12705,0.113095,0.14444,0.10785,0.108585,0.0599116
786.7,0.0856207,0.16245,0.0913769,0.0907362,0.0906682,0.0992562,0.0862406,0.0611992,0.174652,0.0877122,0.104993,0.127873,0.138966,0.107856,0.105908,0.0839324,0.0874787,0.1243,0.17154,0.123289,0.150505,0.167347,0.141475,0.087426,0.0863901,0.194114,0.111781,0.112257,0.131509,0.106357,0.0881179,0.0584006
788.564,0.0694593,0.166602,0.0765896,0.0807718,0.0864305,0.0996148,0.0707213,0.0596968,0.172962,0.0716387,0.0924939,0.117842,0.1373,0.106704,0.0948718,0.0825283,0.0716407,0.114307,0.171742,0.112418,0.148773,0.166828,0.140912,0.0730136,0.0705457,0.194632,0.099569,0.110739,0.121783,0.104594,0.07293,0.0569218
790.428,0.0592636,0.170454,0.0665031,0.0745687,0.0828062,0.100362,0.060767,0.0587695,0.172101,0.0609728,0.0840798,0.111135,0.136721,0.105817,0.0873443,0.0820415,0.0612183,0.106406,0.172714,0.10524,0.1472,0.166291,0.140205,0.0636094,0.0600636,0.194735,0.0904071,0.109685,0.115174,0.103149,0.0627023,0.0560203
792.293,0.0534821,0.172698,0.0599163,0.0711775,0.0796365,0.100672,0.0551234,0.057864,0.170743,0.055107,0.0782387,0.106827,0.135978,0.105477,0.0831226,0.0817814,0.0550901,0.100483,0.172873,0.101164,0.145225,0.164689,0.139083,0.0581633,0.0535503,0.194287,0.0840164,0.109019,0.111115,0.101712,0.0558689,0.0551934
794.157,0.0502292,0.170575,0.0561132,0.0694864,0.0771461,0.0994002,0.0524038,0.0579416,0.169149,0.0522295,0.0741422,0.103815,0.134277,0.10478,0.0807751,0.0813557,0.0520806,0.0962291,0.170031,0.0985245,0.142889,0.16183,0.136951,0.0551221,0.0501785,0.19144,0.0798061,0.107733,0.109012,0.100544,0.0526173,0.0547317
796.021,0.0480037,0.164175,0.0541038,0.0691757,0.0752672,0.0970862,0.0508235,0.0589438,0.166367,0.0504922,0.0713482,0.101212,0.132181,0.103349,0.0789127,0.0808508,0.0505713,0.0930188,0.165455,0.0960311,0.140271,0.158514,0.134554,0.0531924,0.0481831,0.186488,0.0767327,0.105877,0.106874,0.0992615,0.051181,0.0540755
