Wavenumber,sa22089.14,sa22088.00,sa22087.14,sa22086.00,sa22085.09,sa22083.00,sa22080.00,sa22082.04,sa22079.09,sa22077.00,sa22076.09,sa22074.00,sa22073.09,sa22071.00,sa22070.09,sa22068.00
650.612,0.11273,0.111514,0.146982,0.145794,0.105704,0.109663,0.107596,0.132132,0.144921,0.142732,0.132619,0.157699,0.110055,0.109597,0.135453,0.0861318
652.476,0.110353,0.109708,0.147878,0.147863,0.104652,0.108253,0.108236,0.132684,0.144667,0.142232,0.13409,0.159178,0.1082,0.107564,0.135669,0.0863631
654.341,0.107436,0.10744,0.149628,0.14923,0.103532,0.107062,0.108976,0.133406,0.144411,0.141886,0.134603,0.160866,0.106392,0.105795,0.13664,0.0870328
656.205,0.105988,0.105563,0.152022,0.151462,0.10307,0.106292,0.10942,0.135395,0.144795,0.142217,0.135978,0.162346,0.105159,0.105624,0.13909,0.087772
658.069,0.104775,0.104061,0.154938,0.154785,0.103366,0.105057,0.109229,0.137151,0.144893,0.142853,0.138196,0.164349,0.103862,0.105366,0.141405,0.0876572
659.933,0.102765,0.102574,0.157718,0.157807,0.10316,0.10374,0.109609,0.138416,0.144613,0.14324,0.140195,0.166908,0.102107,0.104411,0.143639,0.087436
661.797,0.102105,0.101461,0.16181,0.162409,0.102862,0.10414,0.110783,0.140718,0.145026,0.144347,0.143135,0.171023,0.101639,0.104512,0.14657,0.0880521
663.662,0.100523,0.0995258,0.166555,0.167332,0.101915,0.103641,0.111072,0.142678,0.143893,0.143128,0.145228,0.173935,0.100733,0.104271,0.148955,0.0875619
665.526,0.096612,0.0960855,0.168826,0.169082,0.0990647,0.100096,0.108722,0.141496,0.139302,0.138268,0.143703,0.172694,0.0968527,0.100237,0.148918,0.0850526
667.39,0.0940079,0.0938976,0.175259,0.175832,0.0975459,0.0973311,0.108287,0.142888,0.137247,0.136731,0.145289,0.175325,0.0940378,0.0969693,0.151769,0.0837349
669.254,0.0971088,0.0966599,0.192564,0.193248,0.101523,0.0997168,0.114037,0.15243,0.141791,0.141056,0.155833,0.186935,0.0965913,0.0996731,0.160979,0.0865071
671.119,0.0950143,0.094354,0.19657,0.196297,0.0992921,0.0977898,0.112836,0.152743,0.138914,0.138414,0.156168,0.187793,0.0945333,0.0984855,0.162327,0.0855631
672.983,0.0925077,0.0913584,0.20137,0.200794,0.0959668,0.0951845,0.11185,0.15297,0.135567,0.135224,0.156485,0.189607,0.0918528,0.0966514,0.163903,0.0845268
674.847,0.0906233,0.0893365,0.20996,0.210101,0.0930321,0.0933889,0.111831,0.154762,0.133032,0.133066,0.159085,0.193885,0.0899214,0.0944144,0.167076,0.0836771
676.711,0.0882499,0.0872472,0.221472,0.222566,0.0904716,0.0910182,0.112252,0.157446,0.130854,0.13073,0.162863,0.198151,0.0878713,0.0921187,0.171425,0.0830659
678.575,0.0856314,0.0850628,0.233493,0.234567,0.0876991,0.08826,0.112407,0.159292,0.128031,0.127256,0.165805,0.202474,0.0852449,0.0890679,0.174899,0.0826066
680.44,0.0843863,0.0836929,0.240913,0.241675,0.0858478,0.0862641,0.112001,0.1603,0.125493,0.124393,0.166922,0.205362,0.0836844,0.0867877,0.176229,0.0819755
682.304,0.0841192,0.0825117,0.242566,0.24327,0.0852291,0.0848549,0.111811,0.161726,0.124237,0.123616,0.167669,0.206284,0.0827551,0.0856373,0.177253,0.0816651
684.168,0.0820354,0.0812132,0.24286,0.244005,0.0839979,0.083473,0.111448,0.162327,0.122869,0.122266,0.168715,0.207065,0.0810743,0.0843283,0.178842,0.0814373
686.032,0.078975,0.079298,0.244909,0.246337,0.082154,0.0821059,0.111847,0.162563,0.121412,0.12012,0.16938,0.208175,0.0789996,0.0831016,0.180347,0.0812295
687.896,0.0774255,0.0774018,0.251381,0.252755,0.0817765,0.0809187,0.113846,0.164653,0.121819,0.119563,0.171513,0.211182,0.0778304,0.0826388,0.183418,0.0813813
689.761,0.0769958,0.0759864,0.260191,0.263077,0.081832,0.0800903,0.115045,0.168098,0.122219,0.11952,0.17487,0.215783,0.0770134,0.0819414,0.188055,0.0812676
691.625,0.076219,0.0745879,0.271985,0.276757,0.0807063,0.079377,0.115054,0.171365,0.120425,0.118365,0.178713,0.222359,0.0758285,0.0803319,0.192226,0.0814647
693.489,0.0752026,0.0743144,0.288412,0.293619,0.0795986,0.0786051,0.115225,0.17539,0.118436,0.116188,0.183496,0.229766,0.0750796,0.0791239,0.196877,0.0813674
695.353,0.0748904,0.0744559,0.308453,0.314647,0.0790479,0.0784685,0.116522,0.180761,0.116981,0.114712,0.190074,0.237824,0.0752712,0.0788516,0.204024,0.0811132
697.218,0.0743304,0.0739396,0.330846,0.33838,0.0780596,0.0777981,0.117619,0.185512,0.114647,0.1129,0.196658,0.246574,0.0743709,0.0779554,0.211607,0.0809443
699.082,0.0741594,0.0736961,0.357592,0.364795,0.0774812,0.0772446,0.11832,0.19061,0.112626,0.110798,0.202046,0.256211,0.0735512,0.0770993,0.218652,0.0805382
700.946,0.0741431,0.0737862,0.382673,0.388804,0.0767299,0.0771262,0.118225,0.194971,0.110993,0.109307,0.207199,0.263748,0.0740238,0.0769921,0.224472,0.079556
702.81,0.0744066,0.0741485,0.402344,0.409267,0.0762106,0.0764327,0.118527,0.197914,0.109596,0.108114,0.211639,0.270045,0.0746177,0.0773516,0.229632,0.0790419
704.674,0.0745955,0.0745852,0.419873,0.428887,0.0752325,0.0757506,0.118305,0.199861,0.108609,0.106858,0.215174,0.27529,0.0742646,0.077049,0.234131,0.0783387
706.539,0.0748632,0.0746095,0.43874,0.45049,0.0742745,0.0755816,0.117358,0.202013,0.107824,0.106511,0.219418,0.280179,0.0737534,0.0760338,0.238588,0.0770971
708.403,0.0749479,0.0739836,0.456312,0.470828,0.0736876,0.0752135,0.11668,0.203928,0.106983,0.106404,0.222955,0.284993,0.0732628,0.0754848,0.242757,0.076049
710.267,0.0746946,0.0733543,0.473174,0.488873,0.0731943,0.0749123,0.116283,0.205154,0.106353,0.105876,0.225993,0.289399,0.0728301,0.0753493,0.246769,0.0752267
712.131,0.0745321,0.0734574,0.489256,0.50592,0.0728546,0.0743593,0.115571,0.20611,0.106197,0.105197,0.228736,0.292854,0.0723453,0.074889,0.248942,0.0744022
713.996,0.0742142,0.0734522,0.507197,0.525409,0.072133,0.0736989,0.11463,0.207756,0.106208,0.104766,0.231606,0.29636,0.0721426,0.0743006,0.251826,0.0737705
715.86,0.0729337,0.0725822,0.527319,0.547628,0.0708764,0.0730304,0.113567,0.209093,0.106048,0.104508,0.234948,0.29955,0.0714534,0.0738468,0.254736,0.0726907
717.724,0.0722671,0.0721557,0.551597,0.574801,0.0707475,0.0729159,0.112377,0.209237,0.107169,0.10572,0.238779,0.302394,0.0709961,0.0736899,0.256473,0.0713463
719.588,0.072875,0.0722785,0.57049,0.598223,0.0718833,0.0731669,0.109755,0.206486,0.108816,0.107875,0.240024,0.299896,0.071345,0.0740929,0.255365,0.0698717
721.452,0.0742791,0.0732856,0.580181,0.610931,0.0733581,0.0740529,0.106169,0.200087,0.111152,0.110106,0.237071,0.291472,0.0725073,0.0756639,0.249626,0.0677103
723.317,0.0765789,0.0755049,0.575945,0.605472,0.0748505,0.0753808,0.101166,0.190114,0.114678,0.112574,0.228304,0.276167,0.0745848,0.0777749,0.237398,0.0648378
725.181,0.0798374,0.07847,0.546572,0.572317,0.0757108,0.0778194,0.0937427,0.17471,0.117801,0.115266,0.213482,0.252456,0.0777158,0.0797593,0.217644,0.0615057
727.045,0.0838245,0.0822683,0.48939,0.510557,0.0766045,0.0806668,0.0858994,0.156193,0.119835,0.117462,0.193833,0.22389,0.0816284,0.0819063,0.193434,0.0585679
728.909,0.0880917,0.0866731,0.422804,0.437667,0.0782108,0.0836219,0.0789732,0.137694,0.121457,0.119002,0.172532,0.195745,0.0850833,0.0845898,0.169399,0.056073
730.774,0.0910619,0.0900176,0.355591,0.365206,0.0789862,0.085614,0.0719843,0.11996,0.121946,0.119434,0.150718,0.167819,0.0878106,0.0864475,0.14578,0.053598
732.638,0.0925696,0.0909285,0.291183,0.296935,0.0796591,0.0860671,0.0657429,0.103834,0.122384,0.119789,0.129042,0.142335,0.0895988,0.0877343,0.12342,0.0518038
734.502,0.0927783,0.0907492,0.230964,0.233709,0.0806866,0.0855424,0.0607897,0.089456,0.12286,0.120535,0.108441,0.120108,0.0896308,0.088369,0.103525,0.051261
736.366,0.0915062,0.0900045,0.178919,0.179585,0.081633,0.0850468,0.0582502,0.078067,0.123924,0.121366,0.0916624,0.102092,0.0891706,0.0886484,0.0876083,0.0517015
738.23,0.089472,0.0880171,0.139092,0.13873,0.082621,0.0849164,0.0583493,0.0711488,0.125119,0.122417,0.0807923,0.0899975,0.0884316,0.0883648,0.0771149,0.0530467
740.095,0.0874569,0.0860736,0.113628,0.112501,0.0835361,0.0847951,0.0606079,0.0695824,0.126058,0.124237,0.0757769,0.0848692,0.0873611,0.0877589,0.0724705,0.0558224
741.959,0.0850261,0.0841436,0.10205,0.100957,0.0841172,0.084341,0.0640481,0.0721311,0.12762,0.12613,0.0761008,0.0864713,0.0865868,0.087555,0.0732072,0.0592409
743.823,0.0826262,0.0819676,0.10012,0.0991976,0.0847386,0.0837421,0.0677135,0.0768543,0.129634,0.127503,0.0795593,0.0918068,0.0854792,0.0877772,0.0775389,0.0617844
745.687,0.0803656,0.079632,0.102704,0.101368,0.0855361,0.0828882,0.0711664,0.0819059,0.130912,0.129049,0.083619,0.097427,0.0831957,0.0869731,0.082786,0.0637244
747.551,0.0780524,0.0772318,0.10685,0.104996,0.0857072,0.0817985,0.073544,0.0857233,0.132034,0.130709,0.0871051,0.102155,0.0810651,0.086107,0.087037,0.0655115
749.416,0.0757369,0.0752,0.110112,0.108752,0.0853653,0.08049,0.0745754,0.0884359,0.133924,0.131246,0.0898836,0.10635,0.0791704,0.0854711,0.0900877,0.0658557
751.28,0.0736313,0.0730691,0.112428,0.112034,0.0851405,0.0792673,0.0755967,0.0906405,0.135575,0.132122,0.0923078,0.11003,0.0775729,0.0843659,0.0929243,0.065568
753.144,0.0713966,0.0704045,0.114423,0.114576,0.084756,0.0782717,0.0766589,0.0923316,0.136135,0.133424,0.0945716,0.112875,0.0759988,0.0820894,0.0955705,0.0659625
755.008,0.0690506,0.0678,0.116642,0.116433,0.0840094,0.0772263,0.0771433,0.0943294,0.137324,0.134882,0.0967934,0.115682,0.0738261,0.080494,0.097617,0.0666157
756.873,0.0668577,0.0655514,0.119691,0.119014,0.0835859,0.0759663,0.0779453,0.0966137,0.140744,0.137858,0.0990331,0.118911,0.0716128,0.0796786,0.0995744,0.0669557
758.737,0.0651965,0.0644328,0.122809,0.12192,0.0845252,0.0756954,0.0796531,0.0978291,0.145573,0.142573,0.101664,0.121969,0.0706715,0.0791829,0.10161,0.0673715
760.601,0.0645032,0.0641465,0.125306,0.124541,0.0872912,0.076654,0.0816896,0.0994557,0.152092,0.149013,0.104632,0.125081,0.0703838,0.0797571,0.103564,0.0685716
762.465,0.0657732,0.0651686,0.127923,0.127631,0.0917879,0.0795505,0.0833424,0.102284,0.16082,0.15727,0.107346,0.128709,0.0716417,0.0826965,0.106263,0.0702322
764.329,0.0698314,0.0690839,0.131738,0.131533,0.0973145,0.0848816,0.0846863,0.104852,0.168114,0.164145,0.110344,0.132945,0.0757169,0.0880934,0.109543,0.071316
766.194,0.0773207,0.0767135,0.136201,0.136235,0.104705,0.0929888,0.0860321,0.106366,0.171495,0.167904,0.112322,0.136437,0.0831495,0.0956525,0.111851,0.0717982
768.058,0.0873648,0.0871025,0.140511,0.140355,0.114138,0.10354,0.0876725,0.108048,0.172346,0.169269,0.112938,0.138058,0.092772,0.104716,0.113532,0.0720671
769.922,0.0994253,0.0992419,0.143543,0.143298,0.124957,0.115146,0.0895575,0.11026,0.172591,0.169375,0.113864,0.138598,0.104077,0.114526,0.11493,0.0719991
771.786,0.113263,0.112331,0.145061,0.145298,0.1354,0.12706,0.0914711,0.112791,0.17081,0.167817,0.114637,0.138956,0.116207,0.123848,0.115325,0.0719771
773.651,0.127861,0.126932,0.146514,0.147124,0.144167,0.138764,0.0935888,0.115826,0.166482,0.164545,0.115247,0.139437,0.128749,0.13157,0.115534,0.0716735
775.515,0.140983,0.140555,0.148817,0.149159,0.150624,0.148435,0.0957726,0.118033,0.159397,0.158057,0.11536,0.139347,0.139717,0.136771,0.115935,0.0703631
777.379,0.149192,0.148417,0.151164,0.151078,0.154225,0.153956,0.0970367,0.1193,0.149633,0.14866,0.114757,0.138047,0.146105,0.138021,0.116691,0.0689816
779.243,0.149557,0.148654,0.153222,0.153252,0.152973,0.153093,0.0970351,0.120192,0.138834,0.138425,0.113447,0.136273,0.145747,0.134664,0.116593,0.0677145
781.107,0.141856,0.140999,0.156114,0.156231,0.146796,0.146109,0.0958573,0.120776,0.129636,0.129517,0.112628,0.135262,0.138161,0.125877,0.116351,0.066515
782.972,0.126054,0.124775,0.159625,0.160167,0.136611,0.132651,0.0941439,0.120066,0.122185,0.122248,0.11271,0.135176,0.123198,0.112756,0.11703,0.0652213
784.836,0.105573,0.104289,0.163875,0.164882,0.124186,0.115869,0.0914234,0.11803,0.115696,0.116175,0.112697,0.135119,0.104035,0.0988945,0.117811,0.063895
786.7,0.0854395,0.0847995,0.168423,0.169017,0.110955,0.100217,0.0871014,0.115147,0.11044,0.110808,0.112633,0.13417,0.0856555,0.0861914,0.118036,0.0621976
788.564,0.069594,0.0695349,0.172944,0.173576,0.0990824,0.0874116,0.0827952,0.111986,0.107256,0.107607,0.112601,0.133245,0.0715527,0.0765346,0.118303,0.0607348
790.428,0.0593665,0.0591845,0.177575,0.17878,0.0896213,0.0779469,0.0786659,0.109254,0.105435,0.105973,0.111989,0.132718,0.0622943,0.0699449,0.118438,0.0596773
792.293,0.0533363,0.0529478,0.180845,0.181636,0.08283,0.0712112,0.0754277,0.106957,0.104922,0.105668,0.111292,0.131593,0.0570356,0.0661221,0.11767,0.0590867
794.157,0.0498747,0.0498224,0.1781,0.178474,0.0776297,0.0665184,0.0728854,0.104446,0.105632,0.106605,0.109725,0.129481,0.0543883,0.0644338,0.115781,0.0587664
796.021,0.0486051,0.0485235,0.170952,0.171095,0.0740319,0.0638857,0.070872,0.102282,0.1086,0.110544,0.108481,0.127827,0.0535998,0.064779,0.114687,0.0595765
797.885,0.0480087,0.0475675,0.165764,0.165675,0.0730726,0.0630105,0.0708018,0.101486,0.116228,0.11874,0.109066,0.128275,0.0538668,0.0674629,0.115707,0.0624939
799.75,0.0478546,0.0474748,0.164918,0.16471,0.0763103,0.0646502,0.0727123,0.103501,0.131355,0.13399,0.111994,0.13238,0.0554575,0.0743723,0.119798,0.0682292
801.614,0.0479096,0.0477757,0.165449,0.165333,0.0851708,0.0697295,0.0768621,0.108199,0.156414,0.160851,0.117434,0.139669,0.0593051,0.0875595,0.127809,0.0772141
803.478,0.0479807,0.0478479,0.16576,0.166148,0.104089,0.0804965,0.0850931,0.116374,0.194499,0.201799,0.12687,0.151223,0.0663427,0.110621,0.140477,0.090965
805.342,0.0483115,0.0485766,0.167003,0.167682,0.135846,0.0992759,0.0981619,0.129284,0.241082,0.251479,0.139825,0.1673,0.0765986,0.143219,0.156668,0.108709
807.206,0.0483741,0.0490229,0.168899,0.168838,0.172938,0.121551,0.111843,0.142989,0.278942,0.291036,0.150698,0.181738,0.0865491,0.17498,0.170674,0.122409
809.071,0.0480678,0.0490943,0.170487,0.170155,0.196466,0.136788,0.119552,0.150737,0.287885,0.299358,0.154745,0.187746,0.0912962,0.190539,0.175996,0.125389
810.935,0.0476769,0.0491895,0.171567,0.171277,0.192381,0.136693,0.117009,0.148298,0.265097,0.274447,0.150765,0.183646,0.0888763,0.18227,0.170297,0.117194
812.799,0.0466685,0.0478782,0.171403,0.171509,0.165605,0.121078,0.105613,0.137218,0.224018,0.230136,0.140857,0.171526,0.0805774,0.156048,0.156559,0.101606
814.663,0.0457301,0.046246,0.170865,0.17116,0.131102,0.0989527,0.0913533,0.122731,0.179427,0.182925,0.129412,0.156583,0.0702175,0.124599,0.140685,0.0847434
816.528,0.0449697,0.0451978,0.170554,0.170661,0.100212,0.0790952,0.0790219,0.110266,0.14191,0.143707,0.119445,0.143246,0.0610875,0.097217,0.127198,0.0702943
818.392,0.0441375,0.0440593,0.170311,0.170548,0.0782187,0.0651496,0.0707517,0.102305,0.117017,0.116809,0.112535,0.134279,0.0550382,0.0785157,0.118211,0.0604476
820.256,0.0439991,0.0433109,0.171003,0.171954,0.0663057,0.0577681,0.0664956,0.0985577,0.103918,0.10295,0.108953,0.130062,0.0519143,0.0682044,0.114064,0.0557075
822.12,0.0441304,0.0436365,0.172549,0.173458,0.0613969,0.0546476,0.0646298,0.0974074,0.0985568,0.0979619,0.107615,0.128843,0.050348,0.0634607,0.112576,0.0538891
823.984,0.044156,0.0442412,0.174642,0.174978,0.0600459,0.0533879,0.0646476,0.0976192,0.0975752,0.0973508,0.108255,0.129895,0.0499888,0.0616543,0.112401,0.0538075
825.849,0.0445572,0.0444806,0.177096,0.177672,0.0599571,0.0533151,0.0652979,0.0980179,0.0987741,0.0982869,0.109689,0.130853,0.0501546,0.0610829,0.113314,0.0545718
827.713,0.0453179,0.0447422,0.180062,0.181211,0.0605701,0.0539947,0.0660502,0.0987982,0.100475,0.0999468,0.111032,0.131661,0.0510705,0.0617005,0.115437,0.0553963
829.577,0.046788,0.0462622,0.18446,0.185094,0.0620714,0.0556194,0.0671877,0.100471,0.102853,0.102086,0.112596,0.13368,0.0528863,0.0635491,0.117835,0.0565955
831.441,0.0483791,0.0477847,0.188875,0.189,0.0634615,0.0569117,0.0677707,0.101404,0.105494,0.104528,0.114143,0.135753,0.0544927,0.0652956,0.119443,0.0575131
833.306,0.0496331,0.048773,0.192487,0.193026,0.0647488,0.0575713,0.068042,0.101954,0.107888,0.106795,0.115119,0.137024,0.055464,0.0666479,0.120269,0.0579729
835.17,0.0507804,0.0498834,0.196243,0.196448,0.0665336,0.0587591,0.0690564,0.102801,0.11021,0.109573,0.115849,0.138097,0.0566347,0.0685089,0.121643,0.058979
837.034,0.0516179,0.0511572,0.199655,0.199816,0.0682873,0.0603229,0.07004,0.103685,0.113367,0.112942,0.116969,0.139386,0.0581745,0.0710882,0.122996,0.060185
838.898,0.0523396,0.0524993,0.20218,0.203411,0.0702183,0.0617155,0.0705005,0.104193,0.116465,0.115906,0.117506,0.140257,0.0591224,0.0731466,0.123786,0.0610601
840.762,0.0539492,0.0542173,0.205283,0.207035,0.0725722,0.0631972,0.0711931,0.105059,0.119812,0.118671,0.118051,0.141409,0.0605237,0.0754399,0.124652,0.0623355
842.627,0.0552861,0.0551488,0.208219,0.209566,0.0741511,0.0645169,0.0714791,0.105808,0.122164,0.120724,0.118215,0.142083,0.0619346,0.0772168,0.124802,0.0631513
844.491,0.0561178,0.0555469,0.210685,0.212046,0.0756617,0.0661569,0.0716521,0.10579,0.123787,0.122883,0.118276,0.141513,0.0633489,0.0786135,0.124476,0.0635899
846.355,0.0573714,0.0565202,0.211858,0.213477,0.0772067,0.0678288,0.0719022,0.104404,0.125242,0.124687,0.117285,0.139887,0.0649136,0.0797812,0.123453,0.0641205
848.219,0.0585996,0.0580052,0.21011,0.211463,0.0788371,0.0693334,0.0729397,0.103234,0.126339,0.126327,0.115473,0.137906,0.0660962,0.0806904,0.121885,0.0645124
850.083,0.0590689,0.0584981,0.204845,0.205949,0.0796785,0.0702057,0.0738115,0.102609,0.127117,0.127398,0.113732,0.135696,0.0666239,0.0811276,0.119725,0.0651733
851.948,0.0591217,0.0587454,0.198293,0.198866,0.080157,0.0706137,0.0737266,0.101851,0.127896,0.127416,0.112032,0.133713,0.0669251,0.0814424,0.117956,0.065807
853.812,0.0591042,0.0587857,0.192566,0.192891,0.0808063,0.0707688,0.0734592,0.101769,0.127853,0.127227,0.11119,0.132843,0.0669312,0.081541,0.117172,0.0661882
855.676,0.0589586,0.0583953,0.188759,0.189294,0.0815232,0.0710886,0.0745553,0.102424,0.128005,0.127979,0.11105,0.133456,0.0668425,0.0815564,0.117307,0.0667978
857.54,0.0588562,0.058499,0.18772,0.188284,0.0825489,0.0716056,0.0763551,0.104141,0.128808,0.128924,0.111613,0.135218,0.0669278,0.082129,0.118765,0.0679284
859.405,0.0586597,0.0582695,0.189319,0.189816,0.0836395,0.0717528,0.0777797,0.106469,0.129577,0.129276,0.113129,0.137902,0.0666834,0.0829563,0.121628,0.0692531
861.269,0.0585061,0.0575487,0.194169,0.194343,0.0844379,0.0721687,0.0794684,0.109113,0.130266,0.129424,0.115701,0.141779,0.0663765,0.0833349,0.125178,0.070257
863.133,0.0585756,0.0573352,0.204268,0.20365,0.0855555,0.0733826,0.0819923,0.113211,0.131182,0.13028,0.120102,0.147337,0.0666003,0.0839041,0.129766,0.0712023
864.997,0.0588852,0.0580474,0.221184,0.220532,0.0871613,0.0742389,0.0850588,0.119206,0.132606,0.131738,0.127075,0.155932,0.0671293,0.0845461,0.136788,0.0725692
866.861,0.0590577,0.0589953,0.247892,0.247303,0.0883555,0.0748693,0.0880293,0.12669,0.133173,0.132474,0.136196,0.167455,0.0675688,0.0850341,0.146827,0.0735661
868.726,0.05958,0.0597456,0.288187,0.287692,0.0898325,0.076068,0.0896596,0.135167,0.133862,0.1334,0.146684,0.180803,0.0682726,0.0859992,0.158518,0.0734277
870.59,0.0602766,0.0600255,0.324183,0.324247,0.0917149,0.0769806,0.08801,0.137386,0.135455,0.135375,0.151572,0.186612,0.0691109,0.0870309,0.163131,0.0716317
872.454,0.0610772,0.0602651,0.310667,0.310688,0.0930834,0.0778918,0.0825451,0.127133,0.136809,0.137463,0.142032,0.172572,0.0702271,0.0878078,0.151132,0.0689527
874.318,0.0619174,0.0607578,0.256758,0.256651,0.0930689,0.0786215,0.0772712,0.112915,0.137647,0.138232,0.12538,0.149899,0.0713318,0.0884124,0.132027,0.0674667
876.183,0.0624956,0.0612359,0.215797,0.215527,0.0922841,0.0787389,0.0750213,0.10441,0.137889,0.138282,0.114477,0.136506,0.0719056,0.0887281,0.120496,0.0671299
878.047,0.062741,0.0619204,0.19572,0.19488,0.0915809,0.0786111,0.0739481,0.10093,0.138158,0.138465,0.109355,0.131414,0.0723351,0.0888883,0.11593,0.0672062
879.911,0.0632236,0.0628699,0.183735,0.183149,0.0915149,0.0785938,0.0735617,0.0992765,0.138753,0.138615,0.106854,0.129093,0.0730925,0.0896492,0.114015,0.0678002
881.775,0.0650155,0.0645708,0.175602,0.175799,0.0928883,0.0799521,0.0745352,0.0992458,0.140095,0.139737,0.106265,0.128306,0.074407,0.0915223,0.113873,0.0689209
883.639,0.0668325,0.0658008,0.170766,0.170681,0.0942794,0.0818838,0.075262,0.0997573,0.141323,0.140959,0.106168,0.127951,0.0759244,0.0933146,0.113863,0.0694369
885.504,0.0681681,0.0670143,0.168213,0.167576,0.0954254,0.083515,0.0752142,0.0997776,0.14254,0.141869,0.106028,0.127658,0.0777591,0.0952402,0.113414,0.0699409
887.368,0.0701375,0.0692851,0.167238,0.166651,0.0971712,0.0857407,0.0758282,0.100681,0.144505,0.143383,0.106457,0.128708,0.0802383,0.0981802,0.114098,0.0713622
889.232,0.0721726,0.0716669,0.167199,0.166742,0.0993172,0.0879185,0.0772627,0.102166,0.146042,0.145275,0.107284,0.130082,0.0822922,0.101132,0.115817,0.0725762
891.096,0.074432,0.0736709,0.167588,0.167835,0.101472,0.089908,0.0780175,0.102713,0.147281,0.146724,0.108369,0.131158,0.0842122,0.103326,0.117147,0.0732483
892.96,0.0778338,0.076863,0.169042,0.16995,0.104205,0.0931667,0.0784257,0.103433,0.149067,0.148676,0.109398,0.132411,0.0878398,0.106425,0.117888,0.0739894
894.825,0.0827129,0.0821592,0.170832,0.171518,0.107077,0.0974469,0.078753,0.104192,0.150632,0.150592,0.109823,0.132948,0.0925289,0.110306,0.11857,0.0744152
896.689,0.0895165,0.0887958,0.171789,0.171988,0.1092,0.101609,0.0792176,0.10422,0.15263,0.152054,0.110102,0.133152,0.0980389,0.11373,0.119049,0.0743871
898.553,0.0946724,0.093939,0.171455,0.171692,0.110076,0.103974,0.0796059,0.104212,0.154648,0.153741,0.110542,0.133174,0.102111,0.115475,0.11876,0.0743052
900.417,0.0944896,0.0944085,0.170217,0.170628,0.109493,0.103539,0.0793287,0.104381,0.156323,0.155862,0.110661,0.132629,0.101897,0.11474,0.118115,0.0746741
902.282,0.0901727,0.0897328,0.168606,0.168572,0.10804,0.100633,0.0797635,0.104646,0.158834,0.158367,0.11073,0.132511,0.0978628,0.111636,0.11787,0.0756452
904.146,0.0841984,0.0832871,0.166233,0.166235,0.106623,0.0966228,0.0811542,0.10468,0.161893,0.161342,0.110857,0.132837,0.0925959,0.10788,0.117468,0.0766733
906.01,0.0789333,0.0779589,0.163275,0.163735,0.105485,0.0937075,0.0818005,0.104537,0.164738,0.164021,0.110732,0.132888,0.0878835,0.105303,0.11672,0.07763
907.874,0.0764728,0.0759522,0.161032,0.161481,0.106351,0.0934912,0.082816,0.105489,0.168172,0.167301,0.11144,0.13362,0.0859686,0.105172,0.116978,0.0792981
909.738,0.076314,0.0763303,0.15969,0.159874,0.108571,0.0943565,0.0846256,0.106423,0.172277,0.171329,0.112214,0.134741,0.0866109,0.106096,0.118009,0.0814031
911.603,0.0771939,0.0770465,0.158295,0.158493,0.111077,0.0957198,0.0867359,0.106968,0.176306,0.1754,0.112643,0.13551,0.0883039,0.10818,0.118938,0.0836839
913.467,0.0793108,0.0787729,0.15755,0.15804,0.114534,0.0986458,0.0894118,0.108604,0.180802,0.180011,0.113908,0.137224,0.0908849,0.112033,0.120467,0.0869718
915.331,0.0817365,0.0807904,0.15734,0.157497,0.118178,0.101887,0.0919208,0.110475,0.185766,0.184916,0.115273,0.139587,0.0938288,0.116118,0.122224,0.0905581
917.195,0.082746,0.0817281,0.156781,0.156677,0.121598,0.104221,0.094572,0.111896,0.190454,0.189667,0.116121,0.141582,0.0962291,0.119096,0.123457,0.093721
919.06,0.0838668,0.0831137,0.156633,0.156977,0.126014,0.107435,0.0981962,0.113964,0.195543,0.195477,0.117811,0.144113,0.0988982,0.122814,0.125354,0.0971974
920.924,0.0860486,0.0853543,0.156962,0.15791,0.131,0.111259,0.101685,0.116649,0.200382,0.200749,0.120099,0.146893,0.102403,0.127178,0.127532,0.100676
922.788,0.0887171,0.0878708,0.157243,0.158246,0.135273,0.114726,0.103796,0.118397,0.20407,0.203936,0.121468,0.148911,0.106138,0.131744,0.129109,0.102167
924.652,0.0922024,0.0914468,0.157726,0.158733,0.13868,0.118178,0.104355,0.119237,0.205831,0.205272,0.121982,0.15023,0.110171,0.136441,0.130161,0.10177
926.516,0.097724,0.0969508,0.159047,0.15975,0.141704,0.121994,0.103679,0.119352,0.205949,0.205349,0.122414,0.151138,0.115672,0.141255,0.130908,0.100519
928.381,0.104387,0.103349,0.159729,0.160625,0.143628,0.125452,0.101747,0.118609,0.204948,0.203845,0.122731,0.151362,0.121265,0.144748,0.130897,0.0984428
930.245,0.110318,0.109214,0.160453,0.161759,0.143735,0.128295,0.0991529,0.117784,0.203439,0.202093,0.122409,0.150362,0.125629,0.147169,0.130499,0.0959568
932.109,0.113732,0.113081,0.162137,0.163211,0.142867,0.129418,0.0967578,0.117198,0.201808,0.200868,0.12191,0.14921,0.127661,0.148525,0.130534,0.0934188
933.973,0.115225,0.114878,0.163743,0.164867,0.142925,0.129649,0.0949321,0.116512,0.200719,0.200221,0.12185,0.148488,0.128414,0.148658,0.130545,0.0912549
935.838,0.116215,0.115767,0.165458,0.166252,0.143321,0.130405,0.093665,0.116301,0.200007,0.199553,0.121872,0.147925,0.129054,0.148665,0.130314,0.0898095
